USD_RUB;EUR_RUB;GBP_RUB
29.0200004577637;35.3665203714114;53.1064118131604
29.0300006866455;35.1206195579139;52.5154239535174
29.0400009155273;35.4066410376519;52.8950273734927
29.0599994659424;35.2942627632886;52.8251098000943
29.0400009155273;35.7515888767912;53.1318940050294
29.0200004577637;35.7194869231268;53.1727510369658
29.0452995300293;35.6821853466338;53.4608895128728
29.0499992370606;35.9320336848546;53.8584052512581
29.0799999237061;36.0789800531163;53.8724041655357
29.1000003814697;36.1516116378914;54.1974697819349
29.1299991607666;36.1170311969586;54.1984100989926
29.1200008392333;35.8987697526001;54.070550483061
29.1000003814697;36.0499333519394;54.024386666019
29.0799999237061;35.965749620336;53.9362958043805
29.0900001525878;36.234323431773;54.4797381981828
29.085000038147;36.1878930809872;54.3433566285585
29.0799999237061;35.8671398032458;53.8767965095357
29.0900001525878;35.6731157695847;53.5195187336122
29.0799999237061;35.6403128308794;53.6501706003251
29.0799999237061;35.1751497537917;53.3040057118977
29.0900001525878;35.3002595690611;53.5454548289247
29.0799999237061;35.0942812888854;53.0307152311112
29.0799999237061;35.0239051949005;53.0095903197944
29.1000003814697;35.0186590124211;52.888989784382
29.0799999237061;34.9667152697009;53.0228483117448
29.1100006103516;35.0200171454581;53.1414144583982
29.1499996185303;35.1706083733512;53.2501173414828
29.1700000762939;35.1909681924998;53.2676143328233
29.1700000762939;35.1796969126798;53.2421329964941
29.1800003051757;35.9393479677577;53.730794069363
29.2399997711182;35.8861067203987;53.8281649190727
29.2299995422363;35.7780855096204;53.4473962510177
29.2399997711182;35.7614268358483;53.5632559460095
29.2700004577637;35.8113235890732;53.3435393166931
29.2600002288818;36.1872241239333;53.8807359387877
29.2299995422363;36.1004998824982;53.7868021342962
29.2199993133545;36.059947308181;53.3837730591465
29.2199993133545;36.0452597967202;53.269866498004
29.2099990844727;36.15083748743;53.5488493328294
29.2099990844727;36.0047306636042;53.1572328855233
29.2099990844727;35.4959823855476;52.8525155322337
29.2199993133545;35.3034980250341;52.3712203212151
29.2299995422363;35.3154422448195;52.4907008353179
29.2399997711182;35.3413735196489;52.4520074998287
29.2099990844727;35.1223004837638;52.3121505985203
29.2299995422363;35.2073625564261;52.4558400153667
29.2399997711182;35.5842411810691;52.668575312816
29.25;35.6315675281302;52.4210861019304
29.2399997711182;35.5938603714445;52.3864111519008
29.2299995422363;35.2127098049812;51.8772410929493
29.2199993133545;35.244574531718;52.0056227572547
29.2199993133545;35.3534728635473;51.8655259509076
29.2099990844727;35.6041469584495;52.2101266804601
29.2199993133545;35.758881180065;52.2802109723442
29.2099990844727;35.8492870264496;52.5813641530409
29.2000007629394;35.8233488394251;52.4991447313702
29.2199993133545;35.823749086646;52.5312777429529
29.2099990844727;35.510652486492;51.8947491080331
29.2199993133545;35.6193771813535;52.4116126141959
29.2099990844727;35.5837627260906;52.3382889722612
29.2199993133545;35.5603699565334;52.1923992928719
29.2099990844727;36.0128205229492;52.4812223460009
29.2122001647949;35.8343989726279;52.4042085149416
29.2000007629394;35.8493487682685;52.5210349170251
29.2000007629394;35.8458158798951;52.7028217734458
29.2058506011962;35.9393479677577;52.8985534184219
29.2117004394531;35.9918443526655;52.9811728816166
29.2199993133545;36.0487072675094;52.6050504553572
29.2099990844727;36.3319862625654;52.9702844236155
29.2099990844727;36.2777475158098;52.5718309583179
29.2099990844727;35.9125950833229;52.1393928869065
29.2099990844727;35.9886693776114;52.098487147732
29.2099990844727;35.886131581619;51.9983668415623
29.2099990844727;35.9255659799952;52.0668067932609
29.2099990844727;36.2496871136543;52.437887571196
29.2099990844727;36.1738225303942;52.5397495372359
29.1200008392333;35.8788609354505;52.1564732133454
29.1100006103516;35.9603861682078;52.2210095387527
29.1200008392333;36.0147205613165;52.2418890010601
29.1000003814697;36.3261999892254;52.5318550598073
29.1100006103516;36.3556896000388;52.3335237198661
29.1100006103516;36.4426211416355;52.5119500930357
29.1100006103516;36.6172754264369;52.8724777626337
29.1000003814697;36.7369620205717;53.198098866549
29;36.7150619636647;52.9213784388281
28.9200000762939;36.9596986591239;53.1356513909969
28.8500003814697;36.6611780270741;52.7272370034665
28.7600002288818;36.542444891876;52.5757714545637
28.7700004577637;36.7513491306161;52.8086143340701
28.7399997711182;36.6574902686156;52.708747672892
28.7700004577637;36.5956039159894;52.9307861941807
28.7700004577637;36.897385794494;53.1557198756715
28.75;37.0098610222339;53.0120006203651
28.75;37.1374121190198;53.1926726449364
28.6599998474121;36.9944876751624;53.1528172786368
28.6000003814697;36.9558207836504;53.1658252432054
28.6499996185303;36.9439697867271;52.950407430173
28.6700000762939;37.0131275601674;52.8420824670304
28.6700000762939;37.1720212507054;53.2298192170469
28.6599998474121;37.1118015805037;52.9551908310438
28.6700000762939;37.1618569313956;53.1309627063321
28.6700000762939;37.3407727866833;53.2530041599164
28.6100006103516;36.9564659005209;52.750258578644
28.5499992370606;37.1872286947934;53.0496083525087
28.5100002288818;37.1901355656821;53.0417173029969
28.5100002288818;37.3528217398249;53.303434278595
28.4599990844727;37.3860086747785;53.3671957842159
28.3299999237061;37.5202183145119;53.5376463523561
28.3243007659912;37.6382680241846;53.6052430125567
28.3199996948242;37.3411506301378;53.2740332059836
28.1100006103516;37.3941148283272;53.697940741012
28.0699996948242;37.2886339949361;54.0112109709203
27.8799991607666;37.1175851802686;53.8528136403458
27.9599990844727;37.5971235825806;54.2789399390477
27.9300003051757;37.3079359515579;53.9373277601559
27.8500003814697;37.4588673237993;54.2490857697773
27.9300003051757;37.3528703233889;54.2189662385936
27.9799995422363;37.2912930730748;53.9100643453836
28.0799999237061;37.1187858656501;53.7372273525919
28.1000003814697;37.4109887735516;54.032895593525
27.9899997711182;37.3801188503124;54.136005154921
27.9599990844727;37.3873049129406;54.1818158589694
27.8500003814697;36.9437886799924;53.847342334147
27.8700008392333;37.182986893428;54.2403811051304
27.8899993896484;37.3639028804937;54.3213698470104
27.9200000762939;37.2192496241601;53.7037026869217
27.8400001525878;37.2671629408568;53.2917150943828
